Date,Bid,Descript
2019/2/20,000063.SZ,中兴通讯 王喜瑜 年 一季度 将 发布 基于 SBA 架构 的 全 融合 G 核心网 商用 版本 
2019/2/20,000063.SZ,中兴通讯 联合 福建 电信 完成 云化 机顶盒 技术 验证 
2019/2/20,000063.SZ,通信 行业 周报 联通 无线网络 整合 招标 结束 中国移动 开启 光缆 集采大单 
2019/2/20,000063.SZ,通信 行业 周报 年 第期 联通 百亿 订单 落地 春节 期间 流量 消费 同比 增长 
2019/2/21,000063.SZ,新易盛 参投 亿 规模 基金 基金 GP 实控 人为 中兴通讯 原 董事长 殷一民 
2019/2/21,000063.SZ,中兴通讯 徐子阳 G 商业 成功 关键 依赖 产业链 协同 
2019/2/21,000063.SZ,中国移动 辛 姆巴 科 公司 携手 中兴通讯 商用 全球 首例 XSiteTR 解决方案 
2019/2/21,000063.SZ,中兴通讯 发布 首款 G 前传 G 室外 OTN 新品 
2019/2/21,000063.SZ,时富 金融 吁 增持 中兴通讯 等 G 概念股 
2019/2/21,000063.SZ,中兴通讯 走高 逾 旗下 G 手机 将 进行 商用 
2019/2/21,000063.SZ,G 概念股 现 涨停 潮 中兴通讯 涨超 
2019/2/21,000063.SZ,港股 异动 G 手机 上半年 将 实现 商用 中兴通讯 涨 
2019/2/21,000063.SZ,中兴通讯 CTO 王喜瑜 一季度 将 发布 全 融合 G 核心网 商用 版本 
2019/2/21,000063.SZ,中兴通讯 CTO 王喜瑜 G 手机 上半年 实现 商用 
2019/2/21,000063.SZ,华泰 证券 通信 行业 重磅 会议 月底 召开 坚定 看好 G 战略 投资 机遇 
2019/2/22,000063.SZ,中兴通讯 涨停 全天 成交 超 游资 炒作 机构 撤离 
2019/2/22,000063.SZ,龙虎榜 游资 大佬 赵 老哥 私募 联合 爆买 亿 中兴通讯 涨停 
2019/2/22,000063.SZ,中兴通讯 龙虎榜 数据 
2019/2/22,000063.SZ,中兴通讯 今日 涨停 银河证券 绍兴 证券 营业部 买入 
2019/2/22,000063.SZ,飙升 将 推 G 旗舰 手机 中兴 离 自我 救赎 不远 了 
2019/2/22,000063.SZ,中兴通讯 A H股 双双 大涨 股价 均 创 阶段 新高 
2019/2/22,000063.SZ,港股 异动 G 概念股 集体 冲高 中兴通讯 升幅 扩大 至 
2019/2/22,000063.SZ,中兴通讯 赵维铎 G 产业 从 标准 方案 芯片 到 终端 已经 具备 商用 条件 
2019/2/22,000063.SZ,中兴通讯 涨停 H股 大涨 近 东方通信 天板 
2019/2/22,000063.SZ,中兴 将发 首款 G 旗舰 手机 午后 涨停 H股 大涨 近 
2019/2/22,000063.SZ,快讯 G 概念股 再度 走强 中兴通讯 涨停 
2019/2/22,000063.SZ,中兴通讯 午后 加速 上行 A H股 同步 涨约 
2019/2/22,000063.SZ,中兴通讯 A H股 双双 大涨 涨停 
2019/2/22,000063.SZ,中兴通讯 首款 G 旗舰 手机 预计 上半年 在 中国 和 欧洲 市场 上市 
2019/2/22,000063.SZ,异动股 中兴通讯 HK 涨 
2019/2/22,000063.SZ,中兴 左罗 G 网络 切片 商用 条件 日趋 成熟 更 多 商业模式 有待 挖掘 
2019/2/22,000063.SZ,港股 异动 世界 移动 通信 大会 即将 开幕 中兴通讯 升 逾 领涨 G 概念股 
2019/2/22,000063.SZ,港股 异动 丨 多 地 明确 年 G 基站 建设 目标 中兴通讯 涨 
2019/2/24,000063.SZ,通信 行业 周报 第期 继续 超配 通信 板块 新增 覆盖 国脉 科技 
2019/2/25,000063.SZ,中兴通讯 与 中国电信 技术创新 中心 将 在 网络 切片 领域 进一步 合作 
2019/2/25,000063.SZ,摩根 大通 减持 中兴通讯 万股 每股 作价 港元 
2019/2/25,000063.SZ,中兴通讯 徐峰 柔性 折叠 屏 目前 商用 还 不是 太 成熟 
2019/2/25,000063.SZ,中兴通讯 徐峰 柔性 折叠 屏 目前 商用 还 不是 太 成熟 需看 市场 进一步 反应 
2019/2/25,000063.SZ,中兴通讯 徐峰 与 全球 大 的 运营商 已经 恢复 了 合作 
2019/2/25,000063.SZ,中兴 发布 G 手机 中兴 天机 AxonPro 
2019/2/25,000063.SZ,中兴通讯 联合 演示 基于 G 端到 端 商用 设备 的 G 在线 业务 
2019/2/25,000063.SZ,中兴通讯 徐峰 将 持续 在 G 方面 的 研发 投入 加快 推动 G 商用 落地 和 产业 合作 
2019/2/25,000063.SZ,中兴通讯 徐峰 G 将会 加速 消费 物 联网 和 工业 物 联网 的 数字化 变革 
2019/2/25,000063.SZ,中兴通讯 徐峰 公司 将 率先 实现 G 终端 的 商用 
2019/2/25,000063.SZ,MWC 抢鲜 看 除了 华为 小米 中兴 还有 哪些 亮点 
2019/2/25,000063.SZ,异动股 中兴通讯 HK 涨 
2019/2/25,000063.SZ,中兴通讯 已 与 全球 家 运营商 开展 G 合作 
2019/2/25,000063.SZ,中兴通讯 已 与 全球 家 运营商 开展 G 合作 
2019/2/25,000063.SZ,港股 异动 世界 移动 通信 大会 今日 开幕 中兴通讯 升 逾 领涨 G 概念股 
2019/2/25,000063.SZ,港股 异动 中兴通讯 AH 再度 大涨 公司 将 发布 首款 G 旗舰 手机 
2019/2/25,000063.SZ,通信 行业 周报 MWC 展 即将 召开 G 生态 迈入 成熟 
2019/2/25,000063.SZ,新 通信 行业 周报 上海 启动 全球 首个 g 火车站 深度 覆盖 建设 中国电信 M 频谱 重耕 再 获新 频段 支持 
2019/2/26,000063.SZ,中兴 完成 G 毫米波 基站 射频 验证 助力 规模化 商用 
2019/2/26,000063.SZ,中兴通讯 联合 意大利 WindTreOpenFiber 打通 首个 跨越 地中海 的 G 智能手机 视频 通话 
2019/2/26,000063.SZ,G 时代 重启 中兴 之 路 中兴 称 与 全球 大 运营商 已 恢复 合作 
2019/2/26,000063.SZ,中国 信通 院 与 中兴通讯 联合 完成 G 毫米波 基站 射频 验证 
2019/2/26,000063.SZ,中国 信通 院 与 中兴通讯 联合 完成 G 毫米波 基站 射频 验证 
2019/2/26,000063.SZ,中兴通讯 与 中国移动 研究院 签署 ORAN 合作 备忘录 
2019/2/26,000063.SZ,港股 异动 中兴通讯 午后 快速 拉升 H股 跟 涨 
2019/2/26,000063.SZ,全球 首批 G 网络 商用 落地 中兴 抢鲜 发布 旗下 首款 G 手机 拟 四五 月 在 中国 上市 
2019/2/26,000063.SZ,中兴通讯 午后 直线 拉升 成交 逾 
2019/2/26,000063.SZ,G 板块 快速 拉升 中兴通讯 直线 翻红 上攻 
2019/2/26,000063.SZ,G 卡位 战 硝烟弥漫 从 MWC 看 中兴 手机 如何 突围 
2019/2/26,000063.SZ,中兴通讯 开盘 跌 
2019/2/26,000063.SZ,中兴通讯 与 英特尔 联合 发布 LightCloud 方案 
2019/2/26,000063.SZ,增减 持 中兴通讯 HK 获 摩根 大通 增持 万股 
2019/2/27,000063.SZ,港股 异动 G 毫米波 基站 射频 验证 完成 中兴通讯 升近 
2019/2/27,000063.SZ,中兴通讯 业界 首发 基于 AI 的 G 切片 商用 运营 系统 打造 极智 网络 
2019/2/27,000063.SZ,通信 行业 周报 年 第周 通信 板块 进入 订单 政策 双重 催化 期 
2019/2/27,000063.SZ,通信 行业 MWC 召开 在 即 G 折叠 屏 手机 设备 商端 到 端 解决方案 和 G 商用 案例 等 值得 期待 
2019/2/28,000063.SZ,MWC 中国联通 携手 中兴通讯 重磅 发布 GMECCloudVR 业务 
2019/2/28,000063.SZ,中兴通讯 演示 业界 领先 的 G 边缘 虚拟化 UPF 
2019/2/28,000063.SZ,中兴通讯 员工 私设 小金库 职务侵占 万元 获刑 个 月 
2019/2/28,000063.SZ,中兴通讯 上午 时 召开 年 第一次 临时 股东大会 
2019/2/28,000063.SZ,中兴通讯 随市 走低 近 主动 卖盘 六成 五 
2019/3/1,000063.SZ,中兴通讯 携手 中国移动 顺利完成 SOTN 现网 试点 
2019/3/4,000063.SZ,中兴 张 万春 核心 芯片 对 G 方案 提供 了 最底层 竞争力 
2019/3/4,000063.SZ,权益 变动 中兴通讯 HK 被 摩根 大通 减持 万股 
2019/3/5,000063.SZ,中兴通讯 近日 发布 边缘 计算 服务器 实现 边缘 人工智能 
2019/3/5,000063.SZ,国信通信 若 增值税 进一步 下调 通信 行业 盈利 受益 几何 
2019/3/6,000063.SZ,异动股 中兴通讯 HK 涨 
2019/3/6,000063.SZ,中兴通讯 发布 边缘 计算 服务器 中兴 着眼 G 长远 布局 
2019/3/7,000063.SZ,港股 异动 丨 科网 股普跌 IGG 中兴通讯 领跌 
2019/3/7,000063.SZ,异动股 中兴通讯 HK 跌 
2019/3/7,000063.SZ,港股 异动 G 概念股 集体 回调 中兴通讯 挫 逾 
2019/3/7,000063.SZ,港股 异动 丨 G 概念股 回调 中兴通讯 跌 
2019/3/7,000063.SZ,中兴通讯 发布 边缘 计算 产品 G 龙头 又 一 重磅 突破 
2019/3/7,000063.SZ,通信 行业 周报 万物 互联 即将来临 模组 及 行业 应用 标的 迎来 机会 
2019/3/8,000063.SZ,中兴通讯 发布 智能 家庭 终端 新品 ST 
2019/3/8,000063.SZ,中兴通讯 跌逾后 逆市 倒 升重 上 天线 
2019/3/11,000063.SZ,新 通信 行业 周报 小米 成立 AIoT 战略 委员会 中 移动 完成 eMTCVoLTE 技术 验证 
2019/3/12,000063.SZ,中兴通讯 控股 股东 拟 通过 换购 ETF 减持 
2019/3/12,000063.SZ,中兴通讯 HK 拟 举行 董事会 会议 批准 年度 业绩 及其 发布 
2019/3/12,000063.SZ,中兴通讯 控股 股东 拟以 持有 公司 股份 认购 沪 深 ETF 
2019/3/12,000063.SZ,增减 持 中兴通讯 HK 获 摩根 大通 增持 万股 
2019/3/12,000063.SZ,中兴通讯 HK 控股 股东 拟以 不超 万股 认购 工 银瑞信 沪 深 ETF 份额 
2019/3/12,000063.SZ,中兴通讯 控股 股东 拟 减持 并 拟 以 股份 认购 沪 深 ETF 
2019/3/12,000063.SZ,港股 异动 G 基站 逐步 退出 为 G 建设 让路 中兴通讯 升 逾 
2019/3/13,000063.SZ,继 中兴通讯 之后 又 有 上市公司 用 了 这种 花式 减持 套路 
2019/3/13,000063.SZ,中兴通讯 中兴 MWC 彰显 G 优势 依旧 看好 全球 地位 提升 之 长期趋势 
2019/3/13,000063.SZ,广州 移动 携手 中兴通讯 开启 全球 首个 GDAS 系统 
2019/3/13,000063.SZ,广州 移动 携手 中兴通讯 开启 全球 首个 GDAS 系统 
2019/3/13,000063.SZ,广州 移动 携手 中兴通讯 开启 全球 首个 GDAS 系统 
2019/3/13,000063.SZ,大摩 增持 大 股东 减持 业绩 回升 的 中兴通讯 一度 跌 
2019/3/13,000063.SZ,中兴通讯 跌近 
2019/3/13,000063.SZ,港股 异动 G 概念 走弱 中兴通讯 跌 
2019/3/13,000063.SZ,中兴通讯 拟 亿 认购 工银沪深 ETF 
2019/3/13,000063.SZ,权益 变动 中兴通讯 HK 被 摩根 大通 减持 万股 
2019/3/13,000063.SZ,中兴通讯 走低 大 股东 拟 减持 套现 
2019/3/13,000063.SZ,港股 异动 中兴通讯 A H股 双双 下跌 控股 股东 拟 减持 不 超过 公司 股份 总数 的 
2019/3/13,000063.SZ,异动股 中兴通讯 HK 跌 
2019/3/13,000063.SZ,中兴通讯 低开 控股 股东 计划 减持 股份 
2019/3/13,000063.SZ,通信 行业 周报 小米 成立 aiot 战略 委员会 移动 g 年底 覆盖 北京 五环 
2019/3/14,000063.SZ,中兴通讯 将 在 年 FTTH 大会 上 发布 全系列 端到 端 光纤 到户 产品 
2019/3/14,000063.SZ,通信 行业 周报 第期 北斗 板块 估值 弹性 较大 关注 景气 度 回升 布局 机遇 
2019/3/18,000063.SZ,印度 市场 增长 迅速 中兴通讯 高管 愿意 接受 任何 产品 测试 
2019/3/18,000063.SZ,信息科技 中兴 打通 首个 跨 地中海 G 视频 通话 荐 股 
2019/3/19,000063.SZ,中兴通讯 为 控股 孙 公司 提供 万元 担保 
2019/3/19,000063.SZ,中兴通讯 HK 终止 与 深 投控 的 合作 框架 协议 将 支付 首期款 及 相关 费用 
2019/3/19,000063.SZ,中兴通讯 HK 拟向 深圳 农 商行 申请 综合 授信额度 
2019/3/19,000063.SZ,中兴通讯 HK 深圳网 信为 广西 网信 提供 最高 万元 保证 担保 
2019/3/19,000063.SZ,中兴通讯 终止 向 深 投控 转让 土地 及 物业 资产 
2019/3/19,000063.SZ,中兴通讯 终止 与 深圳市 投资 控股 有限公司 的 合作 框架 协议 
2019/3/19,000063.SZ,中兴通讯 与 南京 禄口 机场 空港 科技 签署 战略 合作 协议 
2019/3/19,000063.SZ,中兴通讯 与 南京 禄口 机场 空港 科技 签署 战略 合作 协议 
2019/3/19,000063.SZ,中兴通讯 与 南京 公安 研究院 签 战略 合作 协议 
2019/3/19,000063.SZ,通信 行业 周报 中国联通 发布 年报 行业 资本 开支 拐点 显现 
2019/3/20,000063.SZ,中兴通讯 G 手机 二季度 将 率先 在 欧洲 和 中国 上市 
2019/3/20,000063.SZ,重庆 联通 联合 中兴通讯 完成 互联网 产业园 区 G 建设 
2019/3/20,000063.SZ,中兴通讯 股东会 最全 实录 关于 海外 业务 恢复 程度 终端 业务 地位 资金 情况 和 大 股东 态度 一次性 说 清 
2019/3/20,000063.SZ,实录 G 只 等 发令枪 大 股东 回应 减持 子公司 是否 登陆 科创板 中兴通讯 股东大会 释放 了 这些 信号 
2019/3/20,000063.SZ,中兴 董事长 李 自学 G 是 主 战略 方向 将 持续 投入 
2019/3/20,000063.SZ,中兴通讯 董事长 李 自学 聚焦 运营商 主航道 持续 加大 G 研发 投入 
2019/3/20,000063.SZ,中兴通讯 股东大会 丨 公司 已 与 全球 家 运营商 开展 G 合作 
2019/3/20,000063.SZ,中兴通讯 临时 股东大会 已 准备 好 迎接 G 商用 
2019/3/21,000063.SZ,中兴通讯 和 马来西亚 UMobile 签署 谅解备忘录 助力 UMobileG 建设 
2019/3/21,000063.SZ,中兴通讯 总裁 徐子阳 已 与 全球 家 运营商 开展 G 合作 
2019/3/22,000063.SZ,中兴通讯 与 哈尔滨 交通 集团 签署 战略 合作 协议 
2019/3/24,000063.SZ,国信 传媒 G 渐近 推荐 有线电视 板块 及 通信 行业龙头 公司 
2019/3/25,000063.SZ,中兴通讯 年 PCT 国际 专利申请 件 累计 PCT 申请 超过 万件 
2019/3/25,000063.SZ,港股 异动 中兴通讯 逆势 涨 与 三 一 重工 合作 打造 工业 G 高地 
2019/3/26,000063.SZ,中兴通讯 年 PCT 国际 专利申请 件 排名 全球 第五 
2019/3/27,000063.SZ,中兴 给 巨亏 公司 起 了 个 好头 董监 高 主动 减薪 超万 
2019/3/27,000063.SZ,中兴通讯 年 亏损 近 亿 现金流 回稳 加大 G 研发 投入 
2019/3/27,000063.SZ,中兴通讯 年 营收 净利 亏损 
2019/3/27,000063.SZ,中兴通讯 年 亏损 预计 年 一季度 净利 至 
2019/3/27,000063.SZ,中兴通讯 HK 拟 申请 亿美元 额度 的 保值 型 衍生品 投资 额度 
2019/3/27,000063.SZ,中兴通讯 发布 年 财报 营收 亿 研发 投入 亿 
2019/3/27,000063.SZ,公告 精选 中兴通讯 一季度 盈利 亿 五粮液 年度 拟派 元佳隆 股份 大 股东 拟 减持 不 超过 股份 
2019/3/27,000063.SZ,中兴通讯 强化 G 研发 投入 年 Q 预计 净利 至 人民币 
2019/3/27,000063.SZ,中兴通讯 预计 一季度 净利润 至 
2019/3/27,000063.SZ,中兴通讯 SZ 年 净亏损 一季度 预盈 亿 
2019/3/27,000063.SZ,中兴通讯 对 努比亚 股权 计提 减值 约 
2019/3/27,000063.SZ,中兴通讯 年 营收 亏损 
2019/3/27,000063.SZ,中兴通讯 年 净亏损 
2019/3/27,000063.SZ,中兴通讯 亏损 亿 上年 同期 盈利 
2019/3/27,000063.SZ,中兴通讯 一季度 预计 盈利 
2019/3/27,000063.SZ,中兴通讯 年 亏损 近 
2019/3/27,000063.SZ,中兴通讯 年报 年 亏损 四季度 盈利 
2019/3/27,000063.SZ,G 触手可及 广东 移动 联合 中兴通讯 率先 实现 G 商用 终端 通话 
2019/3/27,000063.SZ,通信 行业 周报 运营商 公布 今年 资本 开支 计划 板块 有望 迎来 边际 改善 
2019/3/28,000063.SZ,刚 涨停 就 折 甩卖 中兴通讯 大 股东 套现 亿 游资 与 机构 接盘 亿 买盘 周五 可好 
2019/3/28,000063.SZ,超 预期 一 季报 引发 涨停 控股 股东 却 折价 减持 中兴通讯 
2019/3/28,000063.SZ,中兴通讯 涨停 当天 控股 股东 减持 股份 套现 
2019/3/28,000063.SZ,中兴通讯 控股 股东 减持 万股 持股 比例 低于 
2019/3/28,000063.SZ,中兴通讯 控股 股东 持股 比例 低于 今日 减持 余万股 
2019/3/28,000063.SZ,中兴通讯 控股 股东 中兴 新 今日 减持 公司 股份 
2019/3/28,000063.SZ,中兴通讯 控股 股东 持股 比例 低于 今日 减持 万股 
2019/3/28,000063.SZ,中兴通讯 登 龙虎榜 全天 交易量 
2019/3/28,000063.SZ,中兴通讯 涨停 后现 总计 大宗 交易 较 收盘价 折价 约 
2019/3/28,000063.SZ,中兴通讯 涨停 背后 亿 顶级 资金 混战 游资 大佬 接盘 盘后疑 遭大 股东 减持 
2019/3/28,000063.SZ,中兴通讯 今日 出现 大宗 交易 折价 近 两成 
2019/3/28,000063.SZ,中兴通讯 今日 大宗 交易 成交 万股 最低 成交价 元 最高 折价 
2019/3/28,000063.SZ,恒指 震荡 收涨 中兴通讯 H股 大涨 
2019/3/28,000063.SZ,龙虎榜 中兴通讯 放量 涨停 国泰君安 深圳 地区 两 营业部 卖出 近 
2019/3/28,000063.SZ,中兴通讯 今日 涨停 国泰君安 深圳 两 营业部 卖出 近 
2019/3/28,000063.SZ,中兴通讯 去年 巨亏 却 涨停 一季度 业绩 超 预期 将 合规 作为 基石 
2019/3/28,000063.SZ,中兴通讯 H股 大涨 涨停 巨亏 亿 今年 将 扭亏为盈 
2019/3/28,000063.SZ,中兴 净利 亏损 同比 减少 
2019/3/28,000063.SZ,中兴通讯 亏损 亿 到底 是 怎么回事 为什么 中兴通讯 亏损 亿 
2019/3/28,000063.SZ,中兴通讯 发布 年 第一季度 业绩 预告 净利 最高 
2019/3/28,000063.SZ,中兴通讯 今日 涨停 H股 涨近 第一季度 扭亏为盈 G 主业 带动 
2019/3/28,000063.SZ,恒指 半日 涨 报点 中兴通讯 H股 飙升 逾 
2019/3/28,000063.SZ,第一季度 预计 扭亏为盈 中兴通讯 涨停 
2019/3/28,000063.SZ,G 概念 表现 活跃 中兴通讯 涨停 
2019/3/28,000063.SZ,深证 成指涨 G 概念 表现 强势 中兴通讯 涨停 
2019/3/28,000063.SZ,新股 首日 年 一季度 业绩 预 扭亏为盈 中兴通讯 涨停 H股 涨超 
2019/3/28,000063.SZ,民生 通信 中兴通讯 年报 点评 经营 快速 恢复 迎 G 建设 机遇 
2019/3/28,000063.SZ,业绩 报告 被 资本 市场 认可 中兴通讯 今日 涨停 
2019/3/28,000063.SZ,个股 异动 中兴通讯 涨停 
2019/3/28,000063.SZ,G 板块 拉升 中兴通讯 等 多股 涨停 
2019/3/28,000063.SZ,中兴通讯 封 涨停板 
2019/3/28,000063.SZ,中兴通讯 涨停 H股 涨近 
2019/3/28,000063.SZ,异动股 G 概念 板块 拉升 中兴通讯 CN 涨停 
2019/3/28,000063.SZ,异动股 通讯 行业 板块 拉升 中兴通讯 CN 涨停 
2019/3/28,000063.SZ,G 概念股 盘中 拉升 中兴通讯 涨停 
2019/3/28,000063.SZ,一季度 预计 盈利 亿 中兴通讯 涨停 成交额 超亿 
2019/3/28,000063.SZ,中兴通讯 涨停 成交额 超 
2019/3/28,000063.SZ,中兴通讯 逆势 大涨 逾 
2019/3/28,000063.SZ,中兴通讯 年 净亏损 预计 一季度 将 扭亏为盈 
2019/3/28,000063.SZ,香港 恒生指数 开盘 跌 中兴通讯 H股 高开 
2019/3/28,000063.SZ,港股 早评 恒指 低开 乳制品 走强 中兴通讯 大涨 
2019/3/28,000063.SZ,中兴通讯 年 营收 将 强化 G 研发 投入 
2019/3/28,000063.SZ,中兴通讯 一季度 业绩 超 预期 恢复 高 增长 
2019/3/28,000063.SZ,中兴通讯 去年 亏损 近营收 同比 减少 
2019/3/28,000063.SZ,中兴通讯 年 亏损 寄望 G 
2019/3/28,000063.SZ,中证 盘前 第二批 科创板 受理 企业名单 公布 多只 工业 大麻 概念股 提示 风险 中兴通讯 去年 大亏 一季度 预盈 土耳其 再度 遭遇 股汇 双杀 
2019/3/28,000063.SZ,年 亏损 中兴通讯 希望 借 G 扭转 
2019/3/28,000063.SZ,格隆汇 港股 聚焦 中兴通讯 年 净亏损 一季度 预盈 亿 
2019/3/28,000063.SZ,智通 港股 公告 精选 中兴通讯 预期 一季度 归母 净利润 亿至 
2019/3/28,000063.SZ,中兴通讯 一 季报 超 预期 增长 年 正式 进入 G 高 成长 通道 
2019/3/29,000063.SZ,中兴通讯 召开 临时 股东大会 做好 充分准备 迎接 G 商用 
2019/3/29,000063.SZ,中银国际 上调 中兴通讯 评级 至 买入 
2019/3/29,000063.SZ,中兴通讯 控股 股东 中兴 新 持股 比例 低于 
2019/3/29,000063.SZ,年报 季报 上演 冰火 两重天 中兴通讯 的 救命稻草 是 什么 
2019/3/29,000063.SZ,权益 变动 中兴通讯 HK 获 摩根 大通 增持 万股 
2019/3/29,000063.SZ,中兴通讯 强化 G 研发 投入 第一季度 预计 净利 亿至 
2019/3/29,000063.SZ,解读 中兴通讯 财报 净亏 背后 各 战线 都 挺 好看 G 
2019/3/29,000063.SZ,港股 异动 控股 股东 折让 减持 中兴通讯 逆市 挫近 
2019/3/29,000063.SZ,中兴通讯 跌 逾 
2019/3/29,000063.SZ,中兴通讯 跌 控股 股东 减持 股份 
2019/3/29,000063.SZ,中兴通讯 早盘 低开 
2019/3/29,000063.SZ,两个 跌停 价 打折 甩卖 中兴通讯 大 股东 大宗 套现 亿 谁 是 接盘 者 
2019/3/29,000063.SZ,中兴通讯 去年 营收 同比 下滑 董事长 李 自学 年薪 万元 
2019/3/29,000063.SZ,通信 夏庐生 中兴通讯 年报 点评 G 核心 能力 全球 领先 轻装上阵 拥抱 G 商用 
2019/3/29,000063.SZ,震惊 市场 两个 跌停 价 打折 甩卖 中兴通讯 大 股东 大宗 套现 亿 市场 人气 也 被 打折 谁 是 接盘 者 
2019/3/29,000063.SZ,通信 行业 周报 三大 运营商 开始 g 资本 开支 阿里 物 联网 协同 产业 共同 发展 
2019/3/30,000063.SZ,多空 激战 中兴通讯 游资 齐聚顺 灏 股份 
2019/3/31,000063.SZ,三一 重工 和 中兴通讯 深化 G 合作 共同 推动 智能 制造 数字化 转型 
2019/4/1,000063.SZ,中兴通讯 HK 中兴 新 减持 约 万股 
2019/4/1,000063.SZ,中兴通讯 控股 股东 认购 工 银瑞信 沪 深 ETF 份额 
2019/4/1,000063.SZ,中兴通讯 总裁 徐子阳 当选 知识产权 委员会 新一届 主席 
2019/4/1,000063.SZ,东北 证券 华为 中兴 业绩 亮眼 G 影响力 提升 带动 产业 机遇 
2019/4/1,000063.SZ,上周 回顾 华为 收入 增 中兴 营收 亿 联通 VoLTE 业务 月 起 全国 试 商用 
2019/4/1,000063.SZ,中银国际 每日 速递 中兴通讯 浪潮 信息 华兰 生物 涪陵 电力 贵州 茅台 东方 证券 光大银行 等 
2019/4/2,000063.SZ,中兴通讯 与 广东省 农信 联社 签 战略 合作 协议 
2019/4/2,000063.SZ,中兴通讯 年 年报 点评 经营 快速 恢复 迎 g 建设 机遇 
2019/4/4,000063.SZ,信息科技 中兴 拨云见日 荐 股 
2019/4/8,000063.SZ,增减 持 中兴通讯 HK 遭 JPMorganChaseCo 减持 万股 H股 
2019/4/8,000063.SZ,中兴通讯 强化 G 研发 投入 一季度 预计 净利 亿至 
2019/4/8,000063.SZ,通信 行业 估值 提升 趋缓 精选 业绩 大幅 增长 标的 附股 
2019/4/9,000063.SZ,港股 G 概念股 表现 强势 中兴通讯 H股 涨近 
2019/4/9,000063.SZ,港股 异动 G 产业链 有望 迎来 景气 周期 中兴通讯 港 A 齐涨 
2019/4/9,000063.SZ,通信 行业 周报 中 移动 公布 物 联网 卡集采 结果 美韩 G 网络 正式 商用 
2019/4/9,000063.SZ,通信 行业 车 联网 有望 成为 G 最大 最早 落地 的 应用 韩国 G 网络 正式 商用 基站 总量 超过 万个 
2019/4/10,000063.SZ,摩根 大通 减持 中兴通讯 万股 每股 作价 港元 
2019/4/11,000063.SZ,海南 首个 智慧 医院 G 创新 实验 基地 揭牌 成立 中国电信 中兴通讯 等 参与 
2019/4/11,000063.SZ,权益 变动 中兴通讯 HK 被 摩根 大通 减持 万股 
2019/4/15,000063.SZ,中兴通讯 HK 将 于 举行 董事会 会议 批准 一季度 业绩 及其 发布 
2019/4/15,000063.SZ,G 概念股 异动 中兴通讯 涨 逾 
2019/4/15,000063.SZ,G 板块 走强 中兴通讯 涨 逾 
2019/4/16,000063.SZ,G 概念股 大涨 游资 抢筹 中兴通讯 
2019/4/16,000063.SZ,中兴通讯 龙虎榜 数据 
2019/4/16,000063.SZ,中兴通讯 今日 涨停 国泰君安 上海 江苏 路 买入 
2019/4/16,000063.SZ,中兴通讯 HK 大 涨涨 停工 信部 部署 年 IPv 网络 
2019/4/16,000063.SZ,中兴通讯 午后 涨停 成交 金额 超 
2019/4/16,000063.SZ,中兴通讯 封 住 涨停 成交 
2019/4/16,000063.SZ,中兴通讯 午后 封 涨停 成交额 封单 万手 
2019/4/16,000063.SZ,湖南省政府 与 中兴通讯 举行会谈 
2019/4/16,000063.SZ,港股 异动 中兴通讯 冲击 涨停 H股 涨 逾 
2019/4/16,000063.SZ,G 概念 午后 持续 强势 中兴通讯 冲击 涨停 
2019/4/16,000063.SZ,G 概念股 午后 持续 爆发 中兴通讯 冲击 涨停 
2019/4/18,000063.SZ,G 概念股 二次 拉升 中兴通讯 涨超 
2019/4/19,000063.SZ,G 概念 拉升 中兴通讯 涨 逾 
2019/4/22,000063.SZ,中兴通讯 HK 联交所 确认 曹巍 的 公司 秘书 资格 
2019/4/23,000063.SZ,中国联通 与 中兴通讯 联合 呈现 G 毫米波 超大 带宽 能力 
2019/4/23,000063.SZ,中兴通讯 总裁 徐子阳 建设 极简 网络 降低 G 建网 成本 
2019/4/24,000063.SZ,中兴通讯 与 浙大 网新 集团 签署 G 战略 合作 协议 
2019/4/25,000063.SZ,港股 异动 G 概念股 随 集体 回吐 中兴通讯 跌近 
2019/4/25,000063.SZ,外媒 中兴 准备 与 印度 运营商 合作 进行 G 试验 正等待 频谱 分配 
2019/4/25,000063.SZ,民生 通信 每日 资讯 联通 G 行业 终端 路线图 年底 完成 产品 入库 开始 商用 集采 
2019/4/26,000063.SZ,联通 与 中兴通讯 签署 G 智慧 家庭 宽带 网络 战略 合作 协议 
2019/4/26,000063.SZ,中国联通 与 中兴通讯 签署 G 智慧 家庭 宽带 网络 战略 合作 协议 
2019/4/27,000063.SZ,中兴通讯 携手 中国联通 打造 全国 首个 G 网络 全 覆盖 自贸 片区 
2019/4/29,000063.SZ,中兴通讯 一季度 扭亏为盈 上半年 预计 净利 亿至 人民币 
2019/4/29,000063.SZ,战略 聚焦 初现 成效 中兴通讯 年 Q 净利 
2019/4/29,000063.SZ,中兴通讯 年 一季度 扭亏 盈利 已 做好 端到 端 商用 准备 
2019/4/29,000063.SZ,中兴通讯 第一季度 业绩 净利润 同比 增 
2019/4/29,000063.SZ,中兴通讯 年 Q 营收 净利润 为 
2019/4/29,000063.SZ,中兴通讯 HK 首季 扭亏为盈 料 中期 盈利 至少 亿 人民币 
2019/4/29,000063.SZ,中兴通讯 HK 一季度 扣非 归母 净利润 预计 上半年 由亏 转盈 亿 
